Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Regular price,Sale price,Categories,Tags,Images,External URL,Button text,Meta: _affiliate_network,Meta: _merchant_brand
"external","cj-317b53b16b69e3bb0f89","Revenge of the Savage Planet Cosmic Hoarder Upgrade","1","1","visible","Revenge of the Savage Planet Cosmic Hoarder Upgrade includes:  3-Day Early Access  4 new missions  Soundtrack & Artbook  More skins       Gold Lame Space Sui...","Revenge of the Savage Planet Cosmic Hoarder Upgrade includes:  3-Day Early Access  4 new missions  Soundtrack & Artbook  More skins       Gold Lame Space Sui...","none","1","","9.99","3.48","Books","cj,books,raccoonlogicstudiosinc","https://www.yuplay.com/media/products/revenge-of-the-savage-planet-cosmic-hoarder-upgrade/616/f9b8b71abbe8decf971c83e39ab5460e0960bd4f.jpg","https://www.yuplay.com/product/revenge-of-the-savage-planet-cosmic-hoarder-upgrade/?partner=cj","Ver Oferta","CJ","Raccoon Logic Studios Inc."
"external","cj-1710f56bf770690eb89c","RiMS Racing (Xbox Series X|S) Turkey","1","1","visible","The first motorbike simulation that combines a realistic racing challenge with engineering and mechanics! Ride the world's most powerful motorbikes and optim...","The first motorbike simulation that combines a realistic racing challenge with engineering and mechanics! Ride the world's most powerful motorbikes and optim...","none","1","","39.99","13.97","Sports","cj,sports,nacon","https://www.yuplay.com/media/products/rims-racing-xbox-series-xs-turkey/616/4dd953b6b02f75294801e5e82da98f658e8272f3.jpg","https://www.yuplay.com/product/rims-racing-xbox-series-xs-turkey/?partner=cj","Ver Oferta","CJ","Nacon"
"external","cj-2e2fe622b24cf65a5f27","Stranger of Paradise Final Fantasy Origin","1","1","visible","This game features memorable locales from other entries in the FINAL FANTASY series.","This game features memorable locales from other entries in the FINAL FANTASY series.","none","1","","39.99","13.97","Accessories","cj,accessories,squareenix","https://www.yuplay.com/media/products/stranger-of-paradise-final-fantasy-origin/616/3b09eabb4dc5282230330d7b27f7a02449fc6fca.jpg","https://www.yuplay.com/product/stranger-of-paradise-final-fantasy-origin/?partner=cj","Ver Oferta","CJ","Square Enix"
"external","cj-18b284e43fe9176d4991","Snooker Nation Championship","1","1","visible","Welcome to the Snooker Nation Championship, the most important event of your digital Snooker Career. Challenge the very best Snooker players in the world to ...","Welcome to the Snooker Nation Championship, the most important event of your digital Snooker Career. Challenge the very best Snooker players in the world to ...","none","1","","3.29","1.15","Accessories","cj,accessories,cherrypopgames","https://www.yuplay.com/media/products/snooker-nation-championship/616/cd6d0ffe66d2c9077e98f630b646d77fb17a4425.jpg","https://www.yuplay.com/product/snooker-nation-championship/?partner=cj","Ver Oferta","CJ","Cherry Pop Games"
"external","cj-2230","Ashampoo® Music Studio 11","1","1","visible","Ashampoo Music Studio 11 offers a comprehensive selection of tools for easy editing, producing, cutting, mixing, and organizing of sound files. It also allows f","Ashampoo Music Studio 11 offers a comprehensive selection of tools for easy editing, producing, cutting, mixing, and organizing of sound files. It also allows for convenient recording from apps like Spotify, Deezer, and Amazon Music.","none","1","","40.00","14.00","Beauty","cj,beauty,ashampoo","https://img.ashampoo.com/images/products/2230/front.png","https://www.ashampoo.com/cookie/HqULT1OaTqFiPD4b?redirect=https%3A%2F%2Fwww.ashampoo.com%2Floc%2Fmusic-studio-11%3Fx-source%3Dcj%26x-mid%3Dcj%26utm_source%3Dcj%26utm_medium%3Dcj%26utm_campaign%3Dcj%26coupon%3D66S-AAE-DT5%26no-license-choice%3Dtrue","Ver Oferta","CJ","Ashampoo"
"external","cj-2703","Ashampoo® UnInstaller 15","1","1","visible","Ashampoo® UnInstaller 15 - Remove unwanted programs down to the last byte","Ashampoo® UnInstaller 15 - Remove unwanted programs down to the last byte","none","1","","40.00","14.00","Beauty","cj,beauty,ashampoo","https://img.ashampoo.com/images/products/2703/front.png","https://www.ashampoo.com/cookie/HqULT1OaTqFiPD4b?redirect=https%3A%2F%2Fwww.ashampoo.com%2Floc%2Funinstaller-15%3Fx-source%3Dcj%26x-mid%3Dcj%26utm_source%3Dcj%26utm_medium%3Dcj%26utm_campaign%3Dcj%26coupon%3DFEU-1K9-X76%26no-license-choice%3Dtrue","Ver Oferta","CJ","Ashampoo"
"external","cj-187e1f7e8cf62d811543","Earth 2140 + Mission Pack 1 + Mission Pack 2","1","1","visible","After numerous wars and several environmental disasters, only two world powers remain; The United Civilized States (&#187;UCS&#171;)and the Eurasian Dynasty ...","After numerous wars and several environmental disasters, only two world powers remain; The United Civilized States (&#187;UCS&#171;)and the Eurasian Dynasty ...","none","1","","1.20","0.42","Accessories","cj,accessories,topwareinteractive","https://www.yuplay.com/media/products/earth-2140/616/4ab1f19522a5ba20c9617c33f7565a2341c96747.jpg","https://www.yuplay.com/product/earth-2140/?partner=cj","Ver Oferta","CJ","TopWare Interactive"
"external","cj-326b8d281e0340062562","ONE PUNCH MAN: A HERO NOBODY KNOWS (Xbox One & Xbox Series X|S) Europe","1","1","visible","Important Notice: Please, make sure that your IP is LOCATED in EUROPE during the key activation. After a successful activation, the game will be available wi...","Important Notice: Please, make sure that your IP is LOCATED in EUROPE during the key activation. After a successful activation, the game will be available wi...","none","1","","69.99","24.50","Accessories","cj,accessories,bandainamcoentertainmentinc","https://www.yuplay.com/media/products/one-punch-man-a-hero-nobody-knows-xbox-one-xbox-series-xs-europe/616/6720946f9daf719597029f2386335fa5fc10ade6.jpg","https://www.yuplay.com/product/one-punch-man-a-hero-nobody-knows-xbox-one-xbox-series-xs-europe/?partner=cj","Ver Oferta","CJ","Bandai Namco Entertainment Inc"
"external","cj-3239bb2b164bd0c2aa36","Medieval Dynasty - Ultimate Edition","1","1","visible","Medieval Dynasty - Ultimate EditionMedieval Dynasty base gameMedieval Dynasty - Digital Supporter PackMedieval Dynasty - Official GuideMedieval Dynasty - Off...","Medieval Dynasty - Ultimate EditionMedieval Dynasty base gameMedieval Dynasty - Digital Supporter PackMedieval Dynasty - Official GuideMedieval Dynasty - Off...","none","1","","56.96","19.94","Sports","cj,sports,toplitzproductions","https://www.yuplay.com/media/products/medieval-dynasty-ultimate-edition/616/0826f172ad29aa32eab12f9694d368dbb3b6f1fe.jpg","https://www.yuplay.com/product/medieval-dynasty-ultimate-edition/?partner=cj","Ver Oferta","CJ","Toplitz Productions"
"external","cj-1879deb0c01751d22922","The Sims 4 - Get Together","1","1","visible","Create Clubs for your Sims where you set the rules, define their looks, and customize their hangouts in The Sims 4 Get Together.","Create Clubs for your Sims where you set the rules, define their looks, and customize their hangouts in The Sims 4 Get Together.","none","1","","39.99","14.02","Electronics","cj,electronics,electronicarts","https://www.yuplay.com/media/products/the-sims-4-get-together/616/f797f0afa9bc13fd6e4dcc5f51803920073664fa.jpg","https://www.yuplay.com/product/the-sims-4-get-together/?partner=cj","Ver Oferta","CJ","Electronic Arts"
"external","cj-3acaca60d0da5a6d0d4c","Talisman - Character Pack #3 - Devil's Minion","1","1","visible","Character pack release for Talisman: Digital Edition - Devil's Minion.","Character pack release for Talisman: Digital Edition - Devil's Minion.","none","1","","1.59","0.56","Books","cj,books,nomadgames","https://www.yuplay.com/media/products/talisman-character-pack-3-devils-minion/616/571c819d6405caf92aead82fa4ce6df208d4c9c3.jpg","https://www.yuplay.com/product/talisman-character-pack-3-devils-minion/?partner=cj","Ver Oferta","CJ","Nomad Games"
"external","cj-164cde40ae29511a656a","Chivalry 2 (Epic)","1","1","visible","Chivalry 2 is a multiplayer first person slasher inspired by epic medieval movie battles. Players are thrust into the action of every iconic moment of the er...","Chivalry 2 is a multiplayer first person slasher inspired by epic medieval movie battles. Players are thrust into the action of every iconic moment of the er...","none","1","","35.99","12.70","Accessories","cj,accessories,iceberginteractive","https://www.yuplay.com/media/products/chivalry-2-epic/616/80c8f28be32a8d2434b82826e489bab68620b633.jpg","https://www.yuplay.com/product/chivalry-2-epic/?partner=cj","Ver Oferta","CJ","Iceberg Interactive"
"external","cj-40008539078846","REXING PRD615 Smart Home Projector 750 ANSI Lumens HD","1","1","visible","Autofocus | 3D Video | HDMI | Duo USB 2.0 | WiFi | 40-150 inch” DLP Projector | Miracast | App Store | Google Play | Chrome | YouTube | Netflix | Home Entertain","Autofocus | 3D Video | HDMI | Duo USB 2.0 | WiFi | 40-150 inch” DLP Projector | Miracast | App Store | Google Play | Chrome | YouTube | Netflix | Home Entertainment THEATRE EXPERIENCE – Project stunning ultra-bright 750 ANSI DLP HD video (1280*800) with a throw ratio of 1.2:1 and transform any room into your personal movie theatre where you can watch your favorite movies, games, shows, and more. INCREDIBLE AUDIO – Enjoy Booming, lag-free audio via dual built-in 3W Stereo Speakers that will bring those movie sounds to real life and entertain you and your guests. Also, have the option to connect your own surround system via the 3.5mm headphone jack or play music via Bluetooth AUTOFOCUS – Remove the need for manually focusing your projected video where the PRD615 automatically calculates the distance between the wall and window projector giving you crystal clear imaging. 3D FUNCTIONALITY & MULTIMEDIA – Fully immerse yourself into 3D movies and games that jump right at you and your family. (3D glasses not included) MULTIMEDIA: Access thousands of Apps via the Playstore by connecting to your home WiFi, Including Android TV 9.0, or play media through sources like your phone, Laptop, PC, Tablet, Blu-ray DVD player, SD card, USB Flash Drive, or duo HDMI ports. WARRANTY – Need help? Email or call our personal Live US Based Customer Support. We stand behind all our products with an ***18 Month Warranty ***","none","1","","849.99","299.99","Electronics","cj,electronics,rexingusa","https://cdn.shopify.com/s/files/1/0556/5536/6846/files/PRD615-1-1.jpg?v=1740779274","https://rexing.com/products/rexing-prd615-smart-home-projector?variant=40008539078846","Ver Oferta","CJ","Rexing USA"
"external","cj-173fdba1dab5ad8a6519","Assassin's Creed Chronicles: China","1","1","visible","Assassin's Creed Chronicles: China takes place in China, 1526, as the Ming dynasty starts to crumble. You embody Shao Jun, the last remaining Assassin of the...","Assassin's Creed Chronicles: China takes place in China, 1526, as the Ming dynasty starts to crumble. You embody Shao Jun, the last remaining Assassin of the...","none","1","","9.99","3.53","Accessories","cj,accessories,ubisoft","https://www.yuplay.com/media/products/assassins-creed-chronicles-china/616/b384c348c7e0b969012ea978669ea94ba89d2e93.jpg","https://www.yuplay.com/product/assassins-creed-chronicles-china/?partner=cj","Ver Oferta","CJ","Ubisoft"
"external","cj-2ef1d6fc05512a0e6799","Total War: THREE KINGDOMS - A World Betrayed","1","1","visible","A World Betrayed portrays a seminal moment in the history of the Three Kingdoms. Many of the iconic warlords of Total War: THREE KINGDOMS have now passed on,...","A World Betrayed portrays a seminal moment in the history of the Three Kingdoms. Many of the iconic warlords of Total War: THREE KINGDOMS have now passed on,...","none","1","","9.99","3.53","Accessories","cj,accessories,sega","https://www.yuplay.com/media/products/total-war-three-kingdoms-a-world-betrayed/616/51af6fcf5ba31ca5a4fbaac495dd4c936c87ae00.jpg","https://www.yuplay.com/product/total-war-three-kingdoms-a-world-betrayed/?partner=cj","Ver Oferta","CJ","SEGA"
"external","cj-23caa1f44f8852962120","Red Dead Redemption 2 (Xbox One & Xbox Series X|S) Europe","1","1","visible","Important Notice: Please, make sure that your IP is LOCATED in EUROPE during the key activation. After a successful activation, the game will be available wi...","Important Notice: Please, make sure that your IP is LOCATED in EUROPE during the key activation. After a successful activation, the game will be available wi...","none","1","","59.99","21.29","Accessories","cj,accessories,rockstargames","https://www.yuplay.com/media/products/red-dead-redemption-2-xbox-one-xbox-series-xs-europe/616/1629afe5825b52ad117d7c55881f9b59b4152954.jpg","https://www.yuplay.com/product/red-dead-redemption-2-xbox-one-xbox-series-xs-europe/?partner=cj","Ver Oferta","CJ","Rockstar Games"
"external","cj-19a0b91c71b63a5fd848","Assassin's Creed The Ezio Collection (Xbox One & Xbox Series X|S) Europe","1","1","visible","Important Notice: Please, make sure that your IP is LOCATED in EUROPE during the key activation. After a successful activation, the game will be available wi...","Important Notice: Please, make sure that your IP is LOCATED in EUROPE during the key activation. After a successful activation, the game will be available wi...","none","1","","49.99","17.80","Accessories","cj,accessories,ubisoft","https://www.yuplay.com/media/products/assassins-creed-the-ezio-collection-xbox-one-xbox-series-xs-europe/616/611ad78460012a1e560e570fce6f4574c6d86529.jpg","https://www.yuplay.com/product/assassins-creed-the-ezio-collection-xbox-one-xbox-series-xs-europe/?partner=cj","Ver Oferta","CJ","Ubisoft"
"external","cj-404d368dff69a7297bf3","Autobahn Police Simulator 3","1","1","visible","Autobahn Police Simulator 3 lets you play as a rookie officer who just resumed their position after a serious car accident left them incapacitated for a whil...","Autobahn Police Simulator 3 lets you play as a rookie officer who just resumed their position after a serious car accident left them incapacitated for a whil...","none","1","","29.95","10.67","Accessories","cj,accessories,aerosoftgmbh","https://www.yuplay.com/media/products/autobahn-police-simulator-3/616/80e67831a1467f1909df625297db2e816a10ea24.jpg","https://www.yuplay.com/product/autobahn-police-simulator-3/?partner=cj","Ver Oferta","CJ","Aerosoft GmbH"
"external","cj-3d8b3c6173ee9cfddff8","Little Nightmares II Digital Content Bundle","1","1","visible","Purchase the Digital Content Bundle and receive the following digital content:The Nome's Attic DLCFollow the Nomes to find this special in-game puzzle and un...","Purchase the Digital Content Bundle and receive the following digital content:The Nome's Attic DLCFollow the Nomes to find this special in-game puzzle and un...","none","1","","9.99","3.56","Accessories","cj,accessories,bandainamcoentertainmentinc","https://www.yuplay.com/media/products/little-nightmares-ii-digital-content-bundle/616/fe157e820f6000e8deb925c33d8c65fa25b78263.jpg","https://www.yuplay.com/product/little-nightmares-ii-digital-content-bundle/?partner=cj","Ver Oferta","CJ","Bandai Namco Entertainment Inc"
"external","cj-14a4c22b4cfcff6344a7","NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto Bundle","1","1","visible","NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road To Boruto is the ultimate choice for Naruto fans!","NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road To Boruto is the ultimate choice for Naruto fans!","none","1","","49.99","17.82","Sports","cj,sports,bandainamcoentertainmentinc","https://www.yuplay.com/media/products/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto/616/4b4bd33f4cd993905d5ef7adf08e51fefb650bc3.jpg","https://www.yuplay.com/product/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto/?partner=cj","Ver Oferta","CJ","Bandai Namco Entertainment Inc"
"external","cj-0487c37954917e0b44e3","Florence","1","1","visible","Florence is a heartfelt experience that lasts around 30 minutes. It's short, but deeply meaningful.At 25, Florence Yeoh feels a little stuck. Her life is an ...","Florence is a heartfelt experience that lasts around 30 minutes. It's short, but deeply meaningful.At 25, Florence Yeoh feels a little stuck. Her life is an ...","none","1","","4.99","1.78","Accessories","cj,accessories,annapurnainteractive","https://www.yuplay.com/media/products/florence/616/e7944e97d2150f1877ecc2bb4ae828c6146f9f6a.jpg","https://www.yuplay.com/product/florence/?partner=cj","Ver Oferta","CJ","Annapurna Interactive"
"external","cj-2a3c618091dc33758cb1","Cities in Motion 2 Bus Mania","1","1","visible","Want more buses? Here they are! The Bus Mania pack offers five all-new bus type vehicles to spice up the game. Try out these modern vehicles to make the most...","Want more buses? Here they are! The Bus Mania pack offers five all-new bus type vehicles to spice up the game. Try out these modern vehicles to make the most...","none","1","","4.99","1.78","Accessories","cj,accessories,paradoxinteractive","https://www.yuplay.com/media/products/cities-in-motion-2-bus-mania/616/28874e335bb75c89d10cd9e052798394f0b0c1cb.jpg","https://www.yuplay.com/product/cities-in-motion-2-bus-mania/?partner=cj","Ver Oferta","CJ","Paradox Interactive"
"external","cj-1f122f8eabb9f4478df5","The Sims 4 - Snowy Escape","1","1","visible","Gear up for thrilling snow sports, relax in natural hot springs, and design your Japanese-inspired home in The Sims 4 Snowy Escape Expansion Pack*. Discover ...","Gear up for thrilling snow sports, relax in natural hot springs, and design your Japanese-inspired home in The Sims 4 Snowy Escape Expansion Pack*. Discover ...","none","1","","39.99","14.29","Electronics","cj,electronics,electronicarts","https://www.yuplay.com/media/products/the-sims-4-snowy-escape/616/06b772d087fcec470191402e7b820255a29cb4f5.jpg","https://www.yuplay.com/product/the-sims-4-snowy-escape/?partner=cj","Ver Oferta","CJ","Electronic Arts"
"external","cj-0b4abe08b44bc1d97ee6","A Street Cat's Tale","1","1","visible","A Tale of a street cat left alone","A Tale of a street cat left alone","none","1","","3.99","1.43","Accessories","cj,accessories,h2interactivecoltd","https://www.yuplay.com/media/products/a-street-cats-tale/616/819358f70fa75017228521ac58b761a8f734a715.jpg","https://www.yuplay.com/product/a-street-cats-tale/?partner=cj","Ver Oferta","CJ","H2 Interactive Co., Ltd"
"external","cj-18492338236c1d2d9182","Sea Dogs: To Each His Own - Happily Ever After","1","1","visible","The end is near... One final adventure of Charles de Maure is upon you! Dive into the intrigues between French nobility and British intelligence, reclaim you...","The end is near... One final adventure of Charles de Maure is upon you! Dive into the intrigues between French nobility and British intelligence, reclaim you...","none","1","","3.99","1.43","Accessories","cj,accessories,akella","https://www.yuplay.com/media/products/sea-dogs-to-each-his-own-happily-ever-after/616/4b4fa6d317a7cc23c6453c1c286b3077c34ce3a7.jpg","https://www.yuplay.com/product/sea-dogs-to-each-his-own-happily-ever-after/?partner=cj","Ver Oferta","CJ","Akella"
"external","cj-351afa434c095181b850","Blazing Sails - Privateer Pack","1","1","visible","Fight for survival in Blazing Sails, a pirate battle royale game! Create your own unique pirate and ship. Band together with other players to command your mi...","Fight for survival in Blazing Sails, a pirate battle royale game! Create your own unique pirate and ship. Band together with other players to command your mi...","none","1","","4.99","1.79","Accessories","cj,accessories,iceberginteractive","https://www.yuplay.com/media/products/blazing-sails-privateer-pack/616/cc6016be202917c62899b74cb3cbd39b315e54e5.jpg","https://www.yuplay.com/product/blazing-sails-privateer-pack/?partner=cj","Ver Oferta","CJ","Iceberg Interactive"
